Feature_ID,Result,top_ref,identity,Domain,Phylum,Class,Order,Family,Genus
f2711af675275a9689cb23b5d9fbe5bd,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
5e13957bcc9f613e953dcfa907954ec7,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
aac2a14ed42ed3dfac891a4997782c7e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer
e38a0f78c8da2a388fc10d87fa9c699d,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Endobacter
cf092b0903f7fe1e0345e2623ba12ab4,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
f3556793f92f67bcfb435211ba43d8a9,other,NA,NA,Bacteria,Proteobacteria,0,0,0,0
2c2fe3def6b8fd4960589f900848e90d,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
4ea2ec79bad01dde6e070024e076e74a,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,uncultured
2f5f336b24dcc45a8690b1928343002e,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea
f489ac18dc64e9aced3b18802c17a2cd,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,uncultured bacterium
29e46709391713b39f200ae704d7c9c8,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pseudoduganella
0a8cab9ce4876433b71d5701f86fc0ce,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,0
1f8ec5579976cb5969e99e6b4d836a1e,other,NA,NA,Bacteria,Proteobacteria,0,0,0,0
4d660c16cecade2882e991bee32d12fe,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
64f1665446944565c3f65a056842b93f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
8ef29deeb8c182dfad08e3c81b15ff77,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus
f16511f3cc30d4f3043df53b62b8c4b4,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
430f4f80b0e96006e94af43c9cf85930,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
2c33f9f4e489a2346cadac031c004b69,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
00616ba04ec327cb95eb17c53c032d18,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,0,0
0fb406050a72e8b7eaa868a97108e8c6,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis
4cdf8c6c54d1c78673ef7bdf7f2097d8,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
6cf5c95ead2506b94cf7c41257d3c0e8,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
45b6d42024be845d3934b6d894b3d93f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacter
2a27a11c75e451ae083eee7109070792,other,NA,NA,Bacteria,0,0,0,0,0
b71927f26a74e7806248cec026391b7b,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
dc4b24cacf38e121d86a744e517672a4,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter
6f027f34920a29a7d75d4ac21aca0871,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
25c66333c3749dd080e13b79a5e1b78a,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,0
c16e2983f08b60b1d5ebcf09f77ef071,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella
e5cfde9d6e512ecd4845058936fa482d,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
1ce8e4460af875781df7382bc69c446b,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
493e6408db463498ec3a0ffa68fb7a29,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
2969c13b8bdda451846e4c0367ecf9ab,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,0
070448a15ce0def63cc218644b7255b2,other,NA,NA,Bacteria,0,0,0,0,0
6e6717f84b32caa152cc24d2b0fb6e36,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
3e673f91c93df3508767adf3a2a40d1c,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
f51db99bc18acbd2f75e3b79c6941a6c,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,FFCH9454,metagenome
068c4315530c0f489ded19e5103b1617,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
89f39a83788595c15bce2ec329457a3e,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
0e88c6f0e746df4a077e0023664b4140,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
6914c25d88fd25ea759fa9c3933bb6c0,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,0
32cb11f81e950c62a393970b41ff244c,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium
28c2a55413ac1269a11ebe104282b505,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
7d57a600e032d0a738b68f1eb49d9748,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
7bc64050858efb1eaa2fb49a9b5fe160,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
33bae6658d55efedd422c70f3ef78d51,other,NA,NA,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured
07c61d049baf70bbc5d9295a47de801f,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
c6f156d4f73cf8b59d2721b56f976568,other,NA,NA,Bacteria,Acidobacteria,Subgroup 5,0,0,0
58d224a39ad4a1f3f6a984650225a041,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
d5d49da6d193a84b460148083d9eee77,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
9339926bc55ddaa3cbff2e30f58bd19d,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
d4b3239d8fa493fbd6b240dd81b8173a,other,NA,NA,Bacteria,0,0,0,0,0
1c8abddf994cbdec08b3ccd5dfd1552b,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
5d83c2f3230f9e37432d4712d75807f6,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Noviherbaspirillum
7c39729d2a280d0f6f658bda0f38a2d3,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia
e637a5de03d0cb9442e3cb2993c8fa63,other,NA,NA,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
09c0b67a3342388bb9961426c47be6fb,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
96d25e6422a7c88ecc9fff60d25f117e,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia
654cf0abe189e8881ef8c11181b11ae4,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
e79fae25615869e7f453641af4eb22f4,other,NA,NA,Bacteria,Chloroflexi,TK10,0,0,0
b10fa0ff4dff5517e4fb7ccf24f26c4b,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Mogibacterium
61d2c9dbfbd7a5bc426cb65e6cdc8dbf,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
2bced44fcc6d7e1d067dfeb2ffc0ed30,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
8e137eae9d30339836ba4dea993a5cc7,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,0,0
e9e31e253f420c25ba72bf3e4de244de,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
38d596cc7d2fa3b27f749dcc23a13db3,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
146ae60fc2929a1cb690771e2209e37e,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,0
7cd04c59447908ee0a555c4f447e37e0,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Duganella
36f10e578ec5a42c32baa734938b5a0a,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
0f9759924716fa77a18fa828011fc7d6,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
12d7904b9dc020deff2f330d8072e9f9,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
7a1c3628321a99ef23a8eb54fac8ab39,other,NA,NA,Bacteria,0,0,0,0,0
a020c11d76e469967accb3d17f5f40a0,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
07d2a259e94fc65aa7aae7a7e5b9b288,other,NA,NA,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus
5d77d1b12d4113e6df7d3ef48c8846c0,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,0
f6ceb463748edd100f25f323d08b260f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer
08cef06068cd4f769ec79421963c8e29,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
5b43dd2163b23fd64e2a43a34a57886b,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
6ea344b330f1e2aec70205e6d7600322,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
184dfdfa741f40418c32545d033cae33,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
d10f0cb45c03b1e47ff33019945d36a0,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
660eb4c29f97349acffe32672433ca79,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,0
2ae1ce09ba1a3fb1b58581f0b40d87ba,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,0
cf7d471a120b818eae1aecb0c8b2dc6d,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
b236d1ea27b916bf9f40cc0a646ff494,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,bacterium YC-ZSS-LKJ159
a9ab8c320298e3787a56d93b9535898d,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
ef6d69f689b14468127cef11ad679b2c,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
6ea28ebfc28203cbaaf3d2798a3c8470,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella
7edb2b0992ab72f751f0f25a9706012b,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured
231d56785d7940fb5b67cdd3f3b7ebb0,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter
0a057e1afcb5d20a9d3bac2386ede6b5,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,0
5e4f461338c94eb1d5d9e751c21c1f7d,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
dc1db359a7e56da1de9922f550f4ea55,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium
6c1be6c5b18d53fa69be10a386accbdd,other,NA,NA,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
564f154d1ce284ab27f7ddc44364a70e,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
1d474bf82168626e320770c24b2cdf34,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
89c147075100c4b6957b771208423f20,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,0319-6G20,uncultured bacterium
909e7a668e663cd070b54f4aa3ee0119,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
5790df7654cf9bdad4cd61aea9267d12,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,0
cb697fc784ae6366c6ee11fd89cf4ae5,other,NA,NA,Bacteria,Planctomycetes,vadinHA49,uncultured Antarctic bacterium LB3-13,uncultured Antarctic bacterium LB3-13,uncultured Antarctic bacterium LB3-13
0f54cb253f42edbb1c3daf55ec760309,other,NA,NA,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Terriglobus
ec2e686cf577e881d306ae6d06a245d2,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
3ba9de0e3607e1cb46fa1657fecb7774,other,NA,NA,Bacteria,FBP,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium,uncultured soil bacterium
dc3fb4e9688b3cbf0135f96ca1eaaac3,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,uncultured bacterium
b6471f0ad81ff85dffbd0cc5e498171b,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia
c6b11f38a5ceeab0c04edd862b1db766,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
48d358c0e2d01145dc91bd40531caa8b,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
842ed2644c5034b01a4836a63b533b65,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
8265f2aa0068987d045145ea5eab0341,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,0
b3bd8c1bb96baa363ff5918e85fd3d7b,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,Candidatus Bealeia
a41c6d5ce10da4fdc12680faebaf8eea,other,NA,NA,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter
050bf3221c710a9bee47756efaeaeff1,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
f682e46c0143730b2d325f0464f37e83,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
bfa7839b0b4cd6ccc55f6084227aba78,other,NA,NA,Bacteria,0,0,0,0,0
b40ae8ea29f915e84ce1633c5bb7f7fa,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
5ec68a989ebd3b4196b67d3018e6bc12,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
e05bab96f39f2717794e654e758db1ea,other,NA,NA,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
722af5a037d9984f2ee39daabe2c6d3d,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,0
f3bab16f84e30ee9e7c5e9b5c2e50400,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,0
ff43e341f9fce693a2cacd4af5667d0f,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium
1054f8dadc8c86f4662fd60b7136e4d5,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas
fe850a6f7b8b12041f944d6240ef35f0,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides
a169b87f7a835078f9ca7fa69b16decc,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Herbaspirillum
1ad5218acd62a7e2411c911de5fe0faf,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
a6c1eac452de1efbdf2c3b229aba924c,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,0,0
de3d49d9cfc7e74679a9f05b154e869f,other,NA,NA,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02
281dfb62875840b438ffa6a97bb20223,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
50751353483a4dafc4c37baef3136bad,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,0
c24684915b66c699905b46c0b84a1d04,other,NA,NA,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
e3e2b677675c8bc2b881d94bd34fe99e,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,0
e133fb31e5a1670d2ecff551609c65c6,other,NA,NA,Bacteria,Chloroflexi,TK10,metagenome,metagenome,metagenome
0733c44a7364056f6ccccb07eb1b42be,other,NA,NA,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,0
716568bb60bca05de7019cb88e00fb5a,other,NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
1790d434e659cace477e954f205eb8c4,other,NA,NA,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon
574337dcdf4e2be950723b4f16428c0b,other,NA,NA,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,FFCH7168
f3a6bc973244cd565dd8e346d84bb6bf,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
39aadf03bd971c2fa984423511bf4830,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
0b3fa6a317af7f98835cdf9a87b7c17e,other,NA,NA,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,0
46f9b2ec10e14f965badd0ceefdf0ac8,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
c4c70e90010d30de224d39586b40d539,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,uncultured
4e9c9e5b30fcee4262938bbc22ad152e,other,NA,NA,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia
205009d092f52c401667ad01501019d1,other,NA,NA,Bacteria,Acidobacteria,Holophagae,Subgroup 7,0,0
ef26a533999e0015ed31681d2ae5f01f,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 1
afa2126980212f574f3c9bfdfbdf7456,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Peptoniphilus
69d6b40543f343df1774ff7c5262b66f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
d23d5ae3c7e49afdbca695b82262fcf0,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
f83575f727d259b841d52fea6100f29c,other,NA,NA,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,metagenome,metagenome
4b149e76ab47dd2ab96095618f9adcbd,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,uncultured bacterium
dd529c7366b10fa27dfd88e7c78c8fc5,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
d7ec0c2f144fb94460eadc5025cc70a9,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Acidovorax
fed035f097c01fe7cdbeff3d2f4e9aa5,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
da6cbeb605f7026a49ac5d8b2f508477,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,PeM15,0,0
434b4a0c3abd2d11a86dbeecbc197f7f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured
18d6377eef409765e7129d4032863ba9,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,0
618274e61c8a473bd8aee8e9401e2a22,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
5958ea4686d97a228471e1e664fc4839,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,0
4da0f7ed3dc9f7f482008f36ea9c6619,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,0,0
4be726262c3e3b3963c06bf22ef7b070,other,NA,NA,Bacteria,0,0,0,0,0
a74faf83293b1ecc31e77552af5dd206,other,NA,NA,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,0
d853bf15f0cfc226dc10ce12f7c85384,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia
ad9f365f6d913a32df575d9e5584f86d,other,NA,NA,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured
1995779373c66a05a16f74fb73ec80c5,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Ralstonia
0dbea100bb7974f6237b790b7f320fd8,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,uncultured bacterium
5d35a7638324623f27827a24590f2a57,other,NA,NA,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
59c3b63ed8007bc891ebf311dcf3782f,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
e39efc3e44916c7ade31b7d685b62892,other,NA,NA,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,uncultured bacterium
7f25b43a5a4d1a99d17e3640f29152f4,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
5709d00fdd022d18cf388d30bcda1c29,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
92dcdb621d815ec03e6cc800963fcff4,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
758003d31269c8d68f7a35c7ae50b4a6,other,NA,NA,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
f5a091e856d744d6288416a491bd5287,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02
607fe6e307ce7899f29d71fddc5004e9,other,NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,0
29ac0b0bba5f14f79182e399a8b3be8f,other,NA,NA,Bacteria,0,0,0,0,0
4c4db20c82a78a939bd0f5fe5adb13ef,other,NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
dade9fca7db72af810b342f54d8af7d1,other,NA,NA,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,Acidobacteria bacterium LWQ13
02f84e61bcddff6c93bee0c1bf8556c1,other,NA,NA,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured bacterium
f317665a3f8ed0e7f09aa36d5054dfdd,other,NA,NA,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter
